Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET0024484,ORD0254788,P000012,2025-09-03 12:04:31,Damaged in Transit,48.13,Approved
RET0024485,ORD0254796,P000784,2025-09-05 12:09:36,Not as Expected,55.23,Approved
RET0024486,ORD0254800,P002064,2025-09-03 12:14:57,Wrong Item Delivered,510.94,Approved
RET0024487,ORD0254801,P000494,2025-09-03 12:14:58,Damaged in Transit,0.0,Pending
RET0024488,ORD0254815,P000433,2025-09-03 12:22:41,Wrong Item Delivered,0.0,Rejected
RET0024489,ORD0254820,P002195,2025-09-03 12:25:08,Wrong Item Delivered,0.0,Rejected
RET0024490,ORD0254829,P000429,2025-09-03 12:34:55,Damaged in Transit,19.06,Approved
RET0024491,ORD0254850,P001130,2025-09-05 12:47:03,Wrong Item Delivered,120.87,Approved
RET0024492,ORD0254855,P001101,2025-09-03 12:51:16,Quality/Freshness Issue,0.0,Rejected
RET0024493,ORD0254885,P000386,2025-09-03 13:06:38,Not as Expected,53.78,Approved
RET0024494,ORD0254912,P002086,2025-09-03 13:17:19,Wrong Item Delivered,0.0,Rejected
RET0024495,ORD0254913,P001694,2025-09-03 13:18:00,Expired Product,101.17,Approved
RET0024496,ORD0254928,P000714,2025-09-03 13:22:29,Damaged in Transit,33.91,Approved
RET0024497,ORD0254931,P000333,2025-09-03 13:22:54,Expired Product,11.93,Approved
RET0024498,ORD0254937,P002008,2025-09-04 13:23:52,Damaged in Transit,78.68,Approved
RET0024499,ORD0254962,P001509,2025-09-04 13:30:55,Quality/Freshness Issue,513.13,Approved
RET0024500,ORD0254987,P000122,2025-09-03 13:43:03,Quality/Freshness Issue,40.79,Approved
RET0024501,ORD0254991,P000190,2025-09-03 13:45:40,Damaged in Transit,285.26,Approved
RET0024502,ORD0255002,P001679,2025-09-04 13:49:27,Damaged in Transit,6.7,Approved
RET0024503,ORD0255008,P001659,2025-09-03 13:51:47,Not as Expected,82.03,Approved
RET0024504,ORD0255019,P000217,2025-09-03 13:55:18,Not as Expected,300.76,Approved
RET0024505,ORD0255021,P000488,2025-09-03 13:55:29,Quality/Freshness Issue,156.58,Approved
RET0024506,ORD0255027,P000380,2025-09-04 13:57:02,Damaged in Transit,118.57,Approved
RET0024507,ORD0255083,P001514,2025-09-03 14:26:14,Wrong Item Delivered,22.93,Approved
RET0024508,ORD0255092,P001718,2025-09-05 14:30:52,Quality/Freshness Issue,304.72,Approved
RET0024509,ORD0255104,P001717,2025-09-03 14:33:37,Wrong Item Delivered,473.16,Approved
RET0024510,ORD0255110,P001839,2025-09-03 14:36:58,Expired Product,653.79,Approved
RET0024511,ORD0255161,P001937,2025-09-05 15:12:41,Expired Product,54.83,Approved
RET0024512,ORD0255163,P000968,2025-09-04 15:15:15,Expired Product,104.1,Approved
RET0024513,ORD0255170,P001636,2025-09-03 15:22:31,Damaged in Transit,25.23,Approved
RET0024514,ORD0255175,P000657,2025-09-03 15:30:49,Damaged in Transit,25.19,Approved
RET0024515,ORD0255175,P002106,2025-09-04 15:30:49,Damaged in Transit,161.23,Approved
RET0024516,ORD0255207,P000397,2025-09-04 16:21:38,Damaged in Transit,19.6,Approved
RET0024517,ORD0255207,P001101,2025-09-03 16:21:38,Expired Product,0.0,Rejected
RET0024518,ORD0255215,P001986,2025-09-03 16:36:17,Not as Expected,95.89,Approved
RET0024519,ORD0255237,P001366,2025-09-04 17:22:18,Wrong Item Delivered,97.95,Approved
RET0024520,ORD0255267,P000331,2025-09-05 18:00:35,Damaged in Transit,453.77,Approved
RET0024521,ORD0255268,P001618,2025-09-03 18:01:15,Damaged in Transit,33.84,Approved
RET0024522,ORD0255274,P000274,2025-09-03 18:03:22,Damaged in Transit,308.9,Approved
RET0024523,ORD0255279,P002305,2025-09-03 18:05:56,Quality/Freshness Issue,47.38,Approved
RET0024524,ORD0255305,P001018,2025-09-03 18:13:50,Damaged in Transit,68.77,Approved
RET0024525,ORD0255314,P001636,2025-09-03 18:16:57,Wrong Item Delivered,29.78,Approved
RET0024526,ORD0255316,P001915,2025-09-03 18:17:31,Wrong Item Delivered,289.48,Approved
RET0024527,ORD0255323,P000942,2025-09-04 18:20:38,Quality/Freshness Issue,0.0,Pending
RET0024528,ORD0255323,P001978,2025-09-04 18:20:38,Damaged in Transit,19.55,Approved
RET0024529,ORD0255329,P001521,2025-09-03 18:22:52,Quality/Freshness Issue,54.66,Approved
RET0024530,ORD0255346,P001331,2025-09-03 18:27:42,Expired Product,176.25,Approved
RET0024531,ORD0255351,P002105,2025-09-03 18:28:50,Damaged in Transit,50.25,Approved
RET0024532,ORD0255373,P001061,2025-09-03 18:39:32,Quality/Freshness Issue,366.57,Approved
RET0024533,ORD0255433,P000620,2025-09-04 19:09:45,Damaged in Transit,33.66,Approved
RET0024534,ORD0255437,P000224,2025-09-03 19:11:02,Wrong Item Delivered,216.02,Approved
RET0024535,ORD0255454,P001399,2025-09-03 19:16:58,Damaged in Transit,21.77,Approved
RET0024536,ORD0255456,P002024,2025-09-03 19:18:28,Quality/Freshness Issue,0.0,Pending
RET0024537,ORD0255463,P001501,2025-09-03 19:21:27,Expired Product,242.94,Approved
RET0024538,ORD0255492,P002076,2025-09-04 19:29:17,Expired Product,291.49,Approved
RET0024539,ORD0255512,P002086,2025-09-04 19:35:54,Damaged in Transit,263.64,Approved
RET0024540,ORD0255512,P001069,2025-09-03 19:35:54,Expired Product,166.14,Approved
RET0024541,ORD0255516,P001592,2025-09-03 19:37:14,Wrong Item Delivered,9.04,Approved
RET0024542,ORD0255517,P001245,2025-09-03 19:37:48,Wrong Item Delivered,62.56,Approved
RET0024543,ORD0255532,P002062,2025-09-04 19:44:45,Expired Product,454.3,Approved
RET0024544,ORD0255537,P000282,2025-09-03 19:46:43,Damaged in Transit,29.95,Approved
RET0024545,ORD0255543,P001785,2025-09-06 19:48:04,Wrong Item Delivered,46.65,Approved
RET0024546,ORD0255550,P000796,2025-09-03 19:51:07,Quality/Freshness Issue,171.1,Approved
RET0024547,ORD0255597,P001608,2025-09-04 20:05:47,Quality/Freshness Issue,42.95,Approved
RET0024548,ORD0255597,P001927,2025-09-04 20:05:47,Wrong Item Delivered,17.42,Approved
RET0024549,ORD0255609,P002191,2025-09-04 20:09:46,Damaged in Transit,753.78,Approved
RET0024550,ORD0255635,P001339,2025-09-03 20:17:50,Damaged in Transit,19.73,Approved
RET0024551,ORD0255660,P001906,2025-09-03 20:27:52,Expired Product,63.92,Approved
RET0024552,ORD0255662,P000402,2025-09-03 20:28:05,Wrong Item Delivered,47.32,Approved
RET0024553,ORD0255665,P001458,2025-09-03 20:29:04,Expired Product,40.16,Approved
RET0024554,ORD0255668,P001416,2025-09-03 20:29:50,Quality/Freshness Issue,130.31,Approved
RET0024555,ORD0255677,P002163,2025-09-03 20:35:43,Wrong Item Delivered,235.96,Approved
RET0024556,ORD0255685,P001253,2025-09-03 20:38:32,Damaged in Transit,246.3,Approved
RET0024557,ORD0255688,P000758,2025-09-03 20:39:24,Damaged in Transit,116.8,Approved
RET0024558,ORD0255693,P001112,2025-09-04 20:41:37,Damaged in Transit,334.47,Approved
RET0024559,ORD0255697,P002200,2025-09-03 20:42:49,Expired Product,0.0,Pending
RET0024560,ORD0255704,P001526,2025-09-03 20:44:07,Quality/Freshness Issue,51.85,Approved
RET0024561,ORD0255724,P002088,2025-09-05 20:50:43,Damaged in Transit,64.21,Approved
RET0024562,ORD0255731,P000515,2025-09-03 20:52:33,Damaged in Transit,0.0,Pending
RET0024563,ORD0255738,P001251,2025-09-04 20:55:14,Damaged in Transit,150.12,Approved
RET0024564,ORD0255753,P001847,2025-09-03 20:58:57,Quality/Freshness Issue,79.98,Approved
RET0024565,ORD0255760,P002170,2025-09-04 21:02:58,Wrong Item Delivered,26.68,Approved
RET0024566,ORD0255764,P001796,2025-09-06 21:04:00,Quality/Freshness Issue,511.46,Approved
RET0024567,ORD0255770,P000724,2025-09-03 21:07:13,Expired Product,23.11,Approved
RET0024568,ORD0255839,P000513,2025-09-04 21:38:13,Not as Expected,95.68,Approved
RET0024569,ORD0255842,P001612,2025-09-05 21:38:40,Quality/Freshness Issue,413.24,Approved
RET0024570,ORD0255848,P000814,2025-09-03 21:42:34,Damaged in Transit,23.2,Approved
RET0024571,ORD0255863,P001219,2025-09-03 21:49:03,Wrong Item Delivered,856.7,Approved
RET0024572,ORD0255872,P001060,2025-09-04 21:53:53,Quality/Freshness Issue,49.65,Approved
RET0024573,ORD0255887,P001185,2025-09-03 21:58:25,Damaged in Transit,116.11,Approved
RET0024574,ORD0255900,P000813,2025-09-03 22:05:19,Expired Product,206.09,Approved
RET0024575,ORD0255930,P001618,2025-09-03 22:44:44,Quality/Freshness Issue,0.0,Rejected
RET0024576,ORD0255977,P001181,2025-09-03 23:52:14,Damaged in Transit,38.01,Approved
RET0024577,ORD0256013,P000903,2025-09-06 07:12:58,Damaged in Transit,0.0,Rejected
RET0024578,ORD0256013,P000791,2025-09-04 07:12:58,Quality/Freshness Issue,139.75,Approved
RET0024579,ORD0256013,P001986,2025-09-04 07:12:58,Quality/Freshness Issue,0.0,Pending
RET0024580,ORD0256018,P002137,2025-09-04 07:21:54,Wrong Item Delivered,95.62,Approved
RET0024581,ORD0256029,P001380,2025-09-04 07:39:26,Quality/Freshness Issue,42.69,Approved
RET0024582,ORD0256033,P001655,2025-09-04 07:44:59,Damaged in Transit,90.52,Approved
RET0024583,ORD0256044,P001126,2025-09-04 08:08:15,Quality/Freshness Issue,123.9,Approved
RET0024584,ORD0256055,P001195,2025-09-04 08:26:24,Expired Product,30.99,Approved
RET0024585,ORD0256066,P001800,2025-09-05 08:43:58,Wrong Item Delivered,27.22,Approved
RET0024586,ORD0256071,P001044,2025-09-04 08:55:01,Quality/Freshness Issue,98.07,Approved
RET0024587,ORD0256082,P002232,2025-09-04 09:05:57,Expired Product,19.59,Approved
RET0024588,ORD0256085,P002241,2025-09-04 09:08:49,Wrong Item Delivered,352.43,Approved
RET0024589,ORD0256093,P001712,2025-09-04 09:17:55,Damaged in Transit,16.22,Approved
RET0024590,ORD0256120,P000612,2025-09-04 09:54:06,Damaged in Transit,0.0,Pending
RET0024591,ORD0256125,P000942,2025-09-04 10:00:06,Expired Product,25.71,Approved
RET0024592,ORD0256156,P001582,2025-09-04 10:40:07,Quality/Freshness Issue,234.75,Approved
RET0024593,ORD0256169,P000199,2025-09-05 10:52:49,Quality/Freshness Issue,0.0,Pending
RET0024594,ORD0256188,P000020,2025-09-04 11:13:01,Wrong Item Delivered,67.6,Approved
RET0024595,ORD0256201,P000897,2025-09-05 11:25:33,Quality/Freshness Issue,0.0,Pending
RET0024596,ORD0256205,P000361,2025-09-05 11:27:54,Damaged in Transit,147.53,Approved
RET0024597,ORD0256220,P000637,2025-09-04 11:39:56,Damaged in Transit,166.34,Approved
RET0024598,ORD0256225,P002092,2025-09-06 11:44:27,Quality/Freshness Issue,293.64,Approved
RET0024599,ORD0256231,P000362,2025-09-04 11:56:20,Not as Expected,83.19,Approved
RET0024600,ORD0256239,P000844,2025-09-04 12:00:49,Expired Product,185.99,Approved
RET0024601,ORD0256242,P001978,2025-09-05 12:03:08,Quality/Freshness Issue,8.09,Approved
RET0024602,ORD0256262,P000872,2025-09-04 12:14:27,Quality/Freshness Issue,168.03,Approved
RET0024603,ORD0256263,P000359,2025-09-04 12:14:35,Quality/Freshness Issue,255.75,Approved
RET0024604,ORD0256266,P000914,2025-09-04 12:16:45,Not as Expected,23.34,Approved
RET0024605,ORD0256274,P000080,2025-09-04 12:22:13,Damaged in Transit,72.51,Approved
RET0024606,ORD0256274,P000854,2025-09-04 12:22:13,Wrong Item Delivered,27.49,Approved
RET0024607,ORD0256279,P000408,2025-09-04 12:24:13,Wrong Item Delivered,171.19,Approved
RET0024608,ORD0256281,P000600,2025-09-04 12:24:35,Wrong Item Delivered,0.0,Pending
RET0024609,ORD0256282,P001499,2025-09-04 12:25:58,Quality/Freshness Issue,0.0,Rejected
RET0024610,ORD0256287,P002230,2025-09-05 12:28:21,Damaged in Transit,49.15,Approved
RET0024611,ORD0256301,P001850,2025-09-05 12:36:52,Not as Expected,219.89,Approved
RET0024612,ORD0256303,P002014,2025-09-06 12:37:49,Expired Product,0.0,Rejected
RET0024613,ORD0256310,P002136,2025-09-04 12:41:51,Expired Product,92.91,Approved
RET0024614,ORD0256321,P002269,2025-09-04 12:46:32,Damaged in Transit,36.96,Approved
RET0024615,ORD0256332,P001094,2025-09-04 12:52:07,Quality/Freshness Issue,85.54,Approved
RET0024616,ORD0256332,P001249,2025-09-05 12:52:07,Damaged in Transit,192.85,Approved
RET0024617,ORD0256352,P000832,2025-09-05 13:03:04,Wrong Item Delivered,108.17,Approved
RET0024618,ORD0256357,P001992,2025-09-04 13:06:54,Wrong Item Delivered,20.83,Approved
RET0024619,ORD0256367,P000814,2025-09-05 13:10:16,Wrong Item Delivered,46.2,Approved
RET0024620,ORD0256373,P000226,2025-09-04 13:11:49,Expired Product,34.62,Approved
RET0024621,ORD0256390,P000630,2025-09-04 13:19:03,Quality/Freshness Issue,178.1,Approved
RET0024622,ORD0256401,P000833,2025-09-05 13:21:31,Damaged in Transit,63.46,Approved
RET0024623,ORD0256402,P001512,2025-09-04 13:21:44,Quality/Freshness Issue,206.52,Approved
RET0024624,ORD0256405,P001943,2025-09-04 13:24:11,Wrong Item Delivered,224.08,Approved
RET0024625,ORD0256412,P001073,2025-09-04 13:26:28,Quality/Freshness Issue,42.92,Approved
RET0024626,ORD0256418,P001851,2025-09-04 13:28:42,Wrong Item Delivered,90.86,Approved
RET0024627,ORD0256433,P001827,2025-09-04 13:34:44,Damaged in Transit,0.0,Pending
RET0024628,ORD0256441,P000398,2025-09-04 13:36:52,Damaged in Transit,28.91,Approved
RET0024629,ORD0256447,P000421,2025-09-04 13:38:34,Quality/Freshness Issue,94.83,Approved
RET0024630,ORD0256454,P001432,2025-09-04 13:41:02,Quality/Freshness Issue,86.12,Approved
RET0024631,ORD0256458,P001834,2025-09-06 13:41:40,Damaged in Transit,178.09,Approved
RET0024632,ORD0256463,P002071,2025-09-04 13:44:05,Quality/Freshness Issue,55.67,Approved
RET0024633,ORD0256466,P001295,2025-09-04 13:45:06,Quality/Freshness Issue,28.51,Approved
RET0024634,ORD0256466,P000419,2025-09-06 13:45:06,Not as Expected,11.59,Approved
RET0024635,ORD0256472,P001624,2025-09-05 13:48:57,Wrong Item Delivered,148.87,Approved
RET0024636,ORD0256473,P000458,2025-09-04 13:49:34,Not as Expected,0.0,Pending
RET0024637,ORD0256494,P001986,2025-09-04 13:57:19,Quality/Freshness Issue,108.9,Approved
RET0024638,ORD0256500,P001263,2025-09-05 13:58:46,Wrong Item Delivered,364.05,Approved
RET0024639,ORD0256501,P002292,2025-09-04 13:58:47,Expired Product,49.34,Approved
RET0024640,ORD0256502,P000394,2025-09-07 13:59:30,Quality/Freshness Issue,16.07,Approved
RET0024641,ORD0256524,P002080,2025-09-05 14:06:54,Damaged in Transit,34.16,Approved
RET0024642,ORD0256534,P000595,2025-09-04 14:10:16,Wrong Item Delivered,0.0,Pending
RET0024643,ORD0256543,P000689,2025-09-04 14:13:37,Expired Product,44.14,Approved
RET0024644,ORD0256552,P002015,2025-09-06 14:18:37,Expired Product,60.24,Approved
RET0024645,ORD0256560,P000173,2025-09-06 14:20:33,Expired Product,17.53,Approved
RET0024646,ORD0256579,P000022,2025-09-04 14:28:22,Expired Product,141.94,Approved
RET0024647,ORD0256591,P001839,2025-09-05 14:33:48,Expired Product,169.35,Approved
RET0024648,ORD0256629,P000814,2025-09-04 14:49:15,Damaged in Transit,0.0,Rejected
RET0024649,ORD0256629,P000450,2025-09-04 14:49:15,Not as Expected,117.11,Approved
RET0024650,ORD0256641,P001858,2025-09-04 14:58:01,Quality/Freshness Issue,134.83,Approved
RET0024651,ORD0256650,P001576,2025-09-04 15:10:23,Damaged in Transit,41.22,Approved
RET0024652,ORD0256659,P001302,2025-09-04 15:29:42,Quality/Freshness Issue,0.0,Rejected
RET0024653,ORD0256671,P001623,2025-09-05 15:53:35,Quality/Freshness Issue,166.07,Approved
RET0024654,ORD0256694,P000435,2025-09-04 16:39:49,Expired Product,387.09,Approved
RET0024655,ORD0256720,P001475,2025-09-04 17:22:13,Expired Product,26.1,Approved
RET0024656,ORD0256721,P002213,2025-09-05 17:23:17,Quality/Freshness Issue,23.8,Approved
RET0024657,ORD0256727,P001585,2025-09-04 17:29:27,Damaged in Transit,38.55,Approved
RET0024658,ORD0256737,P001469,2025-09-05 17:40:52,Expired Product,0.0,Rejected
RET0024659,ORD0256756,P000203,2025-09-04 18:03:47,Damaged in Transit,0.0,Pending
RET0024660,ORD0256764,P001934,2025-09-04 18:06:56,Damaged in Transit,220.63,Approved
RET0024661,ORD0256812,P000525,2025-09-04 18:23:20,Expired Product,45.43,Approved
RET0024662,ORD0256831,P001061,2025-09-06 18:30:27,Expired Product,277.59,Approved
RET0024663,ORD0256839,P002061,2025-09-04 18:34:20,Damaged in Transit,135.64,Approved
RET0024664,ORD0256840,P001774,2025-09-04 18:34:29,Quality/Freshness Issue,21.86,Approved
RET0024665,ORD0256852,P001005,2025-09-04 18:38:32,Damaged in Transit,0.0,Pending
RET0024666,ORD0256871,P001174,2025-09-04 18:43:31,Damaged in Transit,60.69,Approved
RET0024667,ORD0256874,P000394,2025-09-04 18:44:03,Damaged in Transit,24.21,Approved
RET0024668,ORD0256889,P001903,2025-09-04 18:47:58,Damaged in Transit,12.02,Approved
RET0024669,ORD0256930,P000765,2025-09-05 19:07:02,Damaged in Transit,0.0,Rejected
RET0024670,ORD0256966,P000342,2025-09-05 19:18:02,Damaged in Transit,487.38,Approved
RET0024671,ORD0256968,P001411,2025-09-04 19:19:11,Damaged in Transit,0.0,Rejected
RET0024672,ORD0256977,P001479,2025-09-04 19:22:51,Quality/Freshness Issue,129.84,Approved
RET0024673,ORD0256992,P000355,2025-09-05 19:26:01,Quality/Freshness Issue,100.97,Approved
RET0024674,ORD0256998,P001228,2025-09-05 19:28:31,Wrong Item Delivered,121.33,Approved
RET0024675,ORD0257001,P001526,2025-09-04 19:29:21,Wrong Item Delivered,46.54,Approved
RET0024676,ORD0257013,P002272,2025-09-04 19:35:49,Quality/Freshness Issue,12.63,Approved
RET0024677,ORD0257021,P000001,2025-09-04 19:39:29,Quality/Freshness Issue,373.01,Approved
RET0024678,ORD0257025,P001927,2025-09-04 19:40:59,Quality/Freshness Issue,18.75,Approved
RET0024679,ORD0257055,P001021,2025-09-04 19:51:03,Damaged in Transit,202.68,Approved
RET0024680,ORD0257056,P002226,2025-09-05 19:51:07,Quality/Freshness Issue,22.28,Approved
RET0024681,ORD0257069,P002019,2025-09-04 19:54:26,Expired Product,276.27,Approved
RET0024682,ORD0257098,P000313,2025-09-06 20:04:34,Wrong Item Delivered,58.27,Approved
RET0024683,ORD0257106,P001068,2025-09-04 20:07:04,Damaged in Transit,59.26,Approved
RET0024684,ORD0257106,P001032,2025-09-06 20:07:04,Damaged in Transit,28.28,Approved
RET0024685,ORD0257111,P001143,2025-09-04 20:09:19,Damaged in Transit,0.0,Rejected
RET0024686,ORD0257116,P002233,2025-09-05 20:10:39,Wrong Item Delivered,183.41,Approved
RET0024687,ORD0257127,P000932,2025-09-04 20:13:17,Not as Expected,272.43,Approved
RET0024688,ORD0257127,P001463,2025-09-05 20:13:17,Damaged in Transit,50.6,Approved
RET0024689,ORD0257135,P001694,2025-09-04 20:16:59,Quality/Freshness Issue,34.8,Approved
RET0024690,ORD0257143,P002168,2025-09-04 20:18:46,Wrong Item Delivered,107.21,Approved
RET0024691,ORD0257145,P002012,2025-09-07 20:19:32,Wrong Item Delivered,27.1,Approved
RET0024692,ORD0257145,P000514,2025-09-05 20:19:32,Quality/Freshness Issue,18.53,Approved
RET0024693,ORD0257150,P000706,2025-09-04 20:21:28,Damaged in Transit,70.14,Approved
RET0024694,ORD0257154,P001851,2025-09-05 20:22:01,Quality/Freshness Issue,164.14,Approved
RET0024695,ORD0257178,P000418,2025-09-05 20:31:07,Quality/Freshness Issue,131.3,Approved
RET0024696,ORD0257185,P001245,2025-09-05 20:32:19,Quality/Freshness Issue,0.0,Rejected
RET0024697,ORD0257190,P001740,2025-09-05 20:34:13,Quality/Freshness Issue,433.13,Approved
RET0024698,ORD0257207,P000804,2025-09-04 20:39:31,Expired Product,245.62,Approved
RET0024699,ORD0257235,P000257,2025-09-04 20:48:53,Damaged in Transit,34.84,Approved
RET0024700,ORD0257244,P000899,2025-09-05 20:51:26,Damaged in Transit,60.59,Approved
RET0024701,ORD0257247,P001129,2025-09-04 20:52:27,Wrong Item Delivered,25.55,Approved
RET0024702,ORD0257276,P002180,2025-09-04 21:00:03,Damaged in Transit,0.0,Pending
RET0024703,ORD0257315,P001230,2025-09-07 21:20:12,Damaged in Transit,22.99,Approved
RET0024704,ORD0257384,P001248,2025-09-05 21:48:28,Damaged in Transit,0.0,Rejected
RET0024705,ORD0257391,P001568,2025-09-04 21:52:40,Damaged in Transit,216.1,Approved
RET0024706,ORD0257395,P000700,2025-09-07 21:54:06,Wrong Item Delivered,147.02,Approved
RET0024707,ORD0257413,P000108,2025-09-04 22:01:45,Damaged in Transit,60.94,Approved
RET0024708,ORD0257417,P001007,2025-09-04 22:04:21,Not as Expected,0.0,Rejected
RET0024709,ORD0257423,P001954,2025-09-04 22:07:40,Expired Product,70.09,Approved
RET0024710,ORD0257432,P001943,2025-09-05 22:16:20,Expired Product,104.83,Approved
RET0024711,ORD0257445,P002267,2025-09-05 22:35:50,Not as Expected,245.51,Approved
RET0024712,ORD0257465,P001360,2025-09-04 22:59:05,Damaged in Transit,67.44,Approved
RET0024713,ORD0257482,P000521,2025-09-06 23:23:29,Expired Product,37.61,Approved
RET0024714,ORD0257497,P001797,2025-09-04 23:50:48,Wrong Item Delivered,111.42,Approved
RET0024715,ORD0257498,P000168,2025-09-05 23:52:41,Damaged in Transit,200.88,Approved
RET0024716,ORD0257499,P001436,2025-09-04 23:53:19,Wrong Item Delivered,21.34,Approved
RET0024717,ORD0257500,P000821,2025-09-04 23:54:04,Damaged in Transit,87.77,Approved
RET0024718,ORD0257505,P000254,2025-09-05 06:00:19,Not as Expected,75.54,Approved
RET0024719,ORD0257507,P000099,2025-09-05 06:05:12,Damaged in Transit,235.56,Approved
RET0024720,ORD0257511,P001642,2025-09-05 06:13:44,Damaged in Transit,0.0,Rejected
RET0024721,ORD0257514,P001599,2025-09-06 06:29:00,Expired Product,217.41,Approved
