Product_ID,SKU,Product_Name,Brand,Brand_Tier,Category,Sub_Category,Item,Type,Variant,Flavour,Unit,Size,MRP,Selling_Price,Cost_Price,Discount_Percentage,Shelf_Life_Days,Storage_Type,GST_Percentage,Is_Perishable,Product_Status,Average_Rating,Launch_Status
P002082,NES-COF-GOL-500-11,Nescafé Coffee Powder Roast & Ground Gold Vanilla 50.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Roast & Ground,Gold,Vanilla,g,50.0,139,117.58,83.3,15.4,365,Ambient,18,False,Available,4.3,Regular
P002083,PHI-BAT-AAA-20,Philips Batteries Zinc Carbon AAA 2.0 pack,Philips,Premium,Household Essentials,Electronics,Batteries,Zinc Carbon,AAA,Not Applicable,pack,2.0,79,76.02,52.61,3.8,3650,Ambient,18,False,Available,4.9,Regular
P002084,MIN-FAC-BRI-300-6,Minimalist Face Serum Gel Brightening Vitamin C 30.0 ml,Minimalist,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Vitamin C,ml,30.0,779,777.4,413.89,0.2,730,Ambient,18,False,Available,4.6,Regular
P002085,DRM-HEA-INF-10-1,Dr Morepen Health Monitor BP Monitor Infrared 1.0 pc,Dr Morepen,Popular,Pharmacy,Medical Devices,Health Monitor,BP Monitor,Infrared,Not Applicable,pc,1.0,2285,2122.09,1750.15,7.1,1825,Ambient,18,False,Available,4.5,Regular
P002086,ABH-EGG-OME-300,Abhi Eggs Country Eggs Omega-3 Rich 30.0 pc,Abhi Eggs,Budget,"Dairy, Bread & Eggs",Eggs,Eggs,Country Eggs,Omega-3 Rich,Not Applicable,pc,30.0,329,304.53,230.33,7.4,21,Refrigerated,0,True,Available,4.1,Regular
P002087,KUR-CHI-ROA-1500-9,Kurkure Chips Nachos Roasted Cream & Onion 150.0 g,Kurkure,Popular,Snacks,Munchies,Chips,Nachos,Roasted,Cream & Onion,g,150.0,55,45.48,29.84,17.3,180,Ambient,12,False,Available,4.5,Regular
P002088,LAY-CHI-BAK-1500-9,Lay's Corn Chips Baked Tomato 150.0 g,Lay's,Popular,Snacks,Munchies,Chips,Corn Chips,Baked,Tomato,g,150.0,65,43.71,31.73,32.7,180,Ambient,12,False,Available,4.5,Seasonal
P002089,ITC-FRI-VEG-4000-10,ITC Master Chef Fries & Bites Cheese Balls Veg Masala 400.0 g,ITC Master Chef,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Cheese Balls,Veg,Masala,g,400.0,159,142.2,111.52,10.6,180,Frozen,18,True,Available,4.5,Seasonal
P002090,BIN-CHI-ROA-300-10,Bingo Potato Chips Roasted Tomato 30.0 g,Bingo,Budget,Snacks,Munchies,Chips,Potato Chips,Roasted,Tomato,g,30.0,18,17.34,11.52,3.7,180,Ambient,12,False,Available,4.1,Regular
P002091,EVE-BAT-BUT-40-1,Eveready Batteries Rechargeable Button Cell 4.0 pack,Eveready,Budget,Household Essentials,Electronics,Batteries,Rechargeable,Button Cell,Not Applicable,pack,4.0,99,90.75,69.18,8.3,3650,Ambient,18,False,Low Stock,4.0,Regular
P002092,FOR-CHA-GLU-50-3,Fortune Chakki Atta Besan Gluten Free 5.0 kg,Fortune,Popular,Staples & Grocery,Atta,Chakki Atta,Besan,Gluten Free,Not Applicable,kg,5.0,209,191.1,138.96,8.6,90,Ambient,0,False,Available,4.4,Regular
P002093,JOC-BAS-POL-30-2,Jockey Basic Wear Wallet Polyester 3.0 pack,Jockey,Premium,Fashion & Lifestyle,Apparel & Accessories,Basic Wear,Wallet,Polyester,Not Applicable,pack,3.0,389,361.11,274.49,7.2,3650,Ambient,12,False,Available,4.9,Regular
P002094,LAY-CHI-BAK-300-5,Lay's Chips Nachos Baked Cheese 30.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Baked,Cheese,g,30.0,18,17.56,12.45,2.4,180,Ambient,12,False,Available,4.4,Regular
P002095,BIN-CHI-ROA-300-11,Bingo Potato Chips Roasted Cheese 30.0 g,Bingo,Budget,Snacks,Munchies,Chips,Potato Chips,Roasted,Cheese,g,30.0,16,13.01,9.11,18.7,180,Ambient,12,False,Available,3.8,Regular
P002096,KUR-CHI-ROA-300-3,Kurkure Potato Chips Roasted Magic Masala 30.0 g,Kurkure,Popular,Snacks,Munchies,Chips,Potato Chips,Roasted,Magic Masala,g,30.0,11,8.98,6.32,18.4,180,Ambient,12,False,Available,4.2,Regular
P002097,LAY-CHI-FRI-1500-9,Lay's Chips Nachos Fried Cream & Onion 150.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Fried,Cream & Onion,g,150.0,55,36.02,27.53,34.5,180,Ambient,12,False,Available,4.4,Regular
P002098,ARI-DET-HAN-10-6,Ariel Detergent Pods Hand Wash Lavender 1.0 L,Ariel,Premium,Household Essentials,Cleaning Essentials,Detergent,Pods,Hand Wash,Lavender,L,1.0,299,275.02,186.38,8.0,730,Ambient,18,False,Low Stock,4.8,Regular
P002099,FOR-CHA-SEL-10-3,Fortune Chakki Atta Multigrain Select 1.0 kg,Fortune,Popular,Staples & Grocery,Atta,Chakki Atta,Multigrain,Select,Not Applicable,kg,1.0,45,31.63,23.22,29.7,90,Ambient,0,False,Available,4.4,Regular
P002100,NAN-MIL-FUL-10,Nandini Buffalo Milk Full Cream Plain 1.0 L,Nandini,Budget,"Dairy, Bread & Eggs",Milk,Milk,Buffalo Milk,Full Cream,Plain,L,1.0,85,84.84,62.8,0.2,2,Refrigerated,0,True,Available,4.2,Regular
P002101,BIN-CHI-FRI-300-10,Bingo Potato Chips Fried Magic Masala 30.0 g,Bingo,Budget,Snacks,Munchies,Chips,Potato Chips,Fried,Magic Masala,g,30.0,17,14.57,9.67,14.3,180,Ambient,12,False,Available,3.9,Regular
P002102,THE-FAC-BRI-300-7,The Derma Co Face Serum Gel Brightening Vitamin C 30.0 ml,The Derma Co,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Vitamin C,ml,30.0,469,392.53,248.95,16.3,730,Ambient,18,False,Available,4.6,Regular
P002103,MCC-FRI-VEG-4000-9,McCain Fries & Bites French Fries Veg Spicy 400.0 g,McCain,Premium,Frozen Foods,Frozen Snacks,Fries & Bites,French Fries,Veg,Spicy,g,400.0,159,150.82,110.33,5.1,180,Frozen,18,True,Available,4.9,Regular
P002104,FAR-TOM-ORG-15,Farm Fresh Tomato Cherry Organic 1.5 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Tomato,Cherry,Organic,Not Applicable,kg,1.5,65,54.06,44.05,16.8,4,Ambient,0,True,Available,4.6,Regular
P002105,PRI-CHI-ROA-1500-6,Pringles Chips Nachos Roasted Classic Salted 150.0 g,Pringles,Premium,Snacks,Munchies,Chips,Nachos,Roasted,Classic Salted,g,150.0,69,56.69,42.59,17.8,180,Ambient,12,False,Available,4.8,Regular
P002106,FAR-APP-WAX-12,Farm Fresh Apple Royal Gala Wax Free 1.2 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Fruits,Apple,Royal Gala,Wax Free,Not Applicable,kg,1.2,335,229.38,191.29,31.5,5,Refrigerated,0,True,Available,4.4,Regular
P002107,DOT-FAC-BRI-500-6,Dot & Key Face Serum Liquid Serum Brightening Hyaluronic Acid 50.0 ml,Dot & Key,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Hyaluronic Acid,ml,50.0,945,789.24,435.55,16.5,730,Ambient,18,False,Available,4.8,Regular
P002108,FAR-ONI-PRE-100-1,Farm Fresh Onion White Premium Grade 10.0 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,White,Premium Grade,Not Applicable,kg,10.0,499,469.76,375.82,5.9,4,Ambient,0,True,Available,4.2,Regular
P002109,UNB-CHI-ANT-10-3,Unbranded Chicken Wings Antibiotic Free 1.0 kg,Unbranded,Budget,Meat & Fish,Chicken,Chicken,Wings,Antibiotic Free,Not Applicable,kg,1.0,375,364.91,247.86,2.7,3,Refrigerated,5,True,Available,4.3,Seasonal
P002110,COU-MIL-FUL-5000,Country Delight A2 Milk Full Cream Plain 500.0 ml,Country Delight,Premium,"Dairy, Bread & Eggs",Milk,Milk,A2 Milk,Full Cream,Plain,ml,500.0,29,27.11,17.97,6.5,2,Refrigerated,0,True,Available,4.5,Regular
P002111,LAY-CHI-FRI-1500-10,Lay's Potato Chips Fried Cheese 150.0 g,Lay's,Popular,Snacks,Munchies,Chips,Potato Chips,Fried,Cheese,g,150.0,79,76.54,53.89,3.1,180,Ambient,12,False,Available,4.5,Regular
P002112,ZES-APP-REG-40-2,Zespri Apple Washington Regular 4.0 pc,Zespri,Premium,Fruits & Vegetables,Fresh Fruits,Apple,Washington,Regular,Not Applicable,pc,4.0,105,95.26,76.35,9.3,5,Refrigerated,0,True,Available,4.6,Regular
P002113,AMU-FRI-CHI-4000-10,Amul Fries & Bites Aloo Tikki Chicken Masala 400.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Aloo Tikki,Chicken,Masala,g,400.0,165,162.02,125.75,1.8,180,Frozen,18,True,Available,4.3,Regular
P002114,UNB-ONI-REG-150-2,Unbranded Onion Red Regular 15.0 kg,Unbranded,Budget,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Regular,Not Applicable,kg,15.0,425,399.72,327.35,5.9,4,Ambient,0,True,Available,4.1,Regular
P002115,MEI-CHI-SKI-2500-1,Meister Chicken Boneless Skinless 250.0 g,Meister,Popular,Meat & Fish,Chicken,Chicken,Boneless,Skinless,Not Applicable,g,250.0,125,108.8,77.9,13.0,3,Refrigerated,5,True,Available,4.3,Regular
P002116,BIN-CHI-BAK-900-10,Bingo Chips Nachos Baked Cheese 90.0 g,Bingo,Budget,Snacks,Munchies,Chips,Nachos,Baked,Cheese,g,90.0,39,38.85,30.54,0.4,180,Ambient,12,False,Available,4.2,Seasonal
P002117,NAT-CHA-SHA-100-3,Nature Fresh Chakki Atta Wheat Sharbati 10.0 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Wheat,Sharbati,Not Applicable,kg,10.0,689,574.41,386.1,16.6,90,Ambient,0,False,Available,4.3,Regular
P002118,NES-COF-DEC-1000-11,Nescafé Coffee Powder Roast & Ground Decaf Hazelnut 100.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Roast & Ground,Decaf,Hazelnut,g,100.0,219,204.18,159.27,6.8,365,Ambient,18,False,Available,4.4,Regular
P002119,MAM-FAC-HYD-500-7,Mamaearth Face Serum Liquid Serum Hydrating Vitamin C 50.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Hydrating,Vitamin C,ml,50.0,935,644.74,338.3,31.0,730,Ambient,18,False,Low Stock,4.5,Regular
P002120,KUR-CHI-FRI-900-8,Kurkure Chips Extruded Snacks Fried Classic Salted 90.0 g,Kurkure,Popular,Snacks,Munchies,Chips,Extruded Snacks,Fried,Classic Salted,g,90.0,39,35.16,26.42,9.9,180,Ambient,12,False,Low Stock,4.3,Regular
P002121,BEV-COF-GOL-1000-8,Bevzilla Coffee Powder Roast & Ground Gold Hazelnut 100.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Roast & Ground,Gold,Hazelnut,g,100.0,315,311.13,241.67,1.2,365,Ambient,18,False,Available,4.9,Regular
P002122,MIN-FAC-ANT-300-6,Minimalist Face Serum Liquid Serum Anti-Acne Salicylic Acid 30.0 ml,Minimalist,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Salicylic Acid,ml,30.0,409,383.96,215.4,6.1,730,Ambient,18,False,Available,4.6,Regular
P002123,PHI-BAT-BUT-20-1,Philips Batteries Alkaline Button Cell 2.0 pack,Philips,Premium,Household Essentials,Electronics,Batteries,Alkaline,Button Cell,Not Applicable,pack,2.0,79,73.31,49.72,7.2,3650,Ambient,18,False,Available,4.6,Regular
P002124,MAM-FAC-BRI-500-7,Mamaearth Face Serum Gel Brightening Niacinamide 50.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Niacinamide,ml,50.0,719,577.75,305.34,19.6,730,Ambient,18,False,Available,4.4,Regular
P002125,VOL-PAI-AYU-150,Volini Pain Reliever Spray Ayurvedic 15.0 strip,Volini,Popular,Pharmacy,Pain Relief,Pain Reliever,Spray,Ayurvedic,Not Applicable,strip,15.0,35,25.08,17.56,28.3,730,Ambient,12,False,Available,4.3,Regular
P002126,FAR-ONI-PRE-10-2,Farm Fresh Onion Red Premium Grade 1.0 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Premium Grade,Not Applicable,kg,1.0,35,34.09,27.61,2.6,4,Ambient,0,True,Available,4.4,Regular
P002127,HAL-CHI-ROA-900-12,Haldiram's Potato Chips Roasted Cheese 90.0 g,Haldiram's,Popular,Snacks,Munchies,Chips,Potato Chips,Roasted,Cheese,g,90.0,49,36.35,27.65,25.8,180,Ambient,12,False,Available,4.5,Regular
P002128,UNB-CHI-SKI-2500-3,Unbranded Chicken Drumsticks Skinless 250.0 g,Unbranded,Budget,Meat & Fish,Chicken,Chicken,Drumsticks,Skinless,Not Applicable,g,250.0,105,95.54,70.25,9.0,3,Refrigerated,5,True,Available,4.0,Regular
P002129,ARI-DET-TOP-10-8,Ariel Detergent Pods Top Load Fresh Spring 1.0 kg,Ariel,Premium,Household Essentials,Cleaning Essentials,Detergent,Pods,Top Load,Fresh Spring,kg,1.0,239,224.25,161.22,6.2,730,Ambient,18,False,Available,4.5,Regular
P002130,AMU-FRI-VEG-4000-6,Amul Fries & Bites French Fries Veg Spicy 400.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,French Fries,Veg,Spicy,g,400.0,189,164.02,110.86,13.2,180,Frozen,18,True,Available,4.5,Regular
P002131,PAT-CHA-GLU-20-1,Patanjali Chakki Atta Multigrain Gluten Free 2.0 kg,Patanjali,Budget,Staples & Grocery,Atta,Chakki Atta,Multigrain,Gluten Free,Not Applicable,kg,2.0,145,140.8,110.6,2.9,90,Ambient,0,False,Available,4.3,Regular
P002132,REL-CHI-ANT-2500-3,Relish Chicken Drumsticks Antibiotic Free 250.0 g,Relish,Popular,Meat & Fish,Chicken,Chicken,Drumsticks,Antibiotic Free,Not Applicable,g,250.0,149,123.55,88.92,17.1,3,Refrigerated,5,True,Discontinued,4.2,Regular
P002133,BRU-COF-CLA-500-10,Bru Coffee Powder Instant Classic Hazelnut 50.0 g,Bru,Popular,Beverages,Coffee,Coffee Powder,Instant,Classic,Hazelnut,g,50.0,139,130.47,97.56,6.1,365,Ambient,18,False,Available,4.5,Regular
P002134,AAS-CHA-SHA-50-3,Aashirvaad Chakki Atta Besan Sharbati 5.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Besan,Sharbati,Not Applicable,kg,5.0,375,253.81,194.52,32.3,90,Ambient,0,False,Available,4.6,Regular
P002135,BAK-BRE-FRU-2000-3,Baker's Loaf Bread Loaf Brown Fruit 200.0 g,Baker's Loaf,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Brown,Fruit,Not Applicable,g,200.0,29,26.88,19.74,7.3,5,Ambient,0,False,Available,4.4,Regular
P002136,BEV-COF-DEC-500-11,Bevzilla Coffee Powder Filter Decaf Vanilla 50.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Filter,Decaf,Vanilla,g,50.0,85,55.3,44.06,34.9,365,Ambient,18,False,Available,4.7,Regular
P002137,BEV-COF-CLA-500-11,Bevzilla Coffee Powder Roast & Ground Classic Vanilla 50.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Roast & Ground,Classic,Vanilla,g,50.0,125,113.15,82.43,9.5,365,Ambient,18,False,Low Stock,4.8,Regular
P002138,DOT-FAC-HYD-300-5,Dot & Key Face Serum Liquid Serum Hydrating Vitamin C 30.0 ml,Dot & Key,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Hydrating,Vitamin C,ml,30.0,425,396.22,201.7,6.8,730,Ambient,18,False,Available,4.6,Regular
P002139,BEV-COF-DEC-75,Bevzilla Coffee Powder Filter Decaf Hazelnut 75 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Filter,Decaf,Hazelnut,g,75.0,145,138.5,110.23,4.5,365,Ambient,18,False,Available,4.7,Regular
P002140,BEV-COF-GOL-1000-9,Bevzilla Coffee Powder Filter Gold Mocha 100.0 g,Bevzilla,Premium,Beverages,Coffee,Coffee Powder,Filter,Gold,Mocha,g,100.0,235,161.06,125.63,31.5,365,Ambient,18,False,Available,4.7,Regular
P002141,AMU-FRI-VEG-4000-7,Amul Fries & Bites Nuggets Veg Spicy 400.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Nuggets,Veg,Spicy,g,400.0,185,139.4,96.94,24.6,180,Frozen,18,True,Available,4.3,Regular
P002142,AAS-CHA-SHA-100-3,Aashirvaad Chakki Atta Maida Sharbati 10.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Maida,Sharbati,Not Applicable,kg,10.0,475,432.29,312.89,9.0,90,Ambient,0,False,Available,4.7,Regular
P002143,NAT-CHA-SEL-150-1,Nature Fresh Chakki Atta Multigrain Select 15.0 kg,Nature Fresh,Popular,Staples & Grocery,Atta,Chakki Atta,Multigrain,Select,Not Applicable,kg,15.0,1019,665.38,473.73,34.7,90,Ambient,0,False,Available,4.5,Regular
P002144,MCC-FRI-VEG-7500-8,McCain Fries & Bites French Fries Veg Masala 750.0 g,McCain,Premium,Frozen Foods,Frozen Snacks,Fries & Bites,French Fries,Veg,Masala,g,750.0,375,335.51,230.44,10.5,180,Frozen,18,True,Available,4.7,New Arrival
P002145,KUR-CHI-ROA-300-4,Kurkure Corn Chips Roasted Cream & Onion 30.0 g,Kurkure,Popular,Snacks,Munchies,Chips,Corn Chips,Roasted,Cream & Onion,g,30.0,18,14.21,11.23,21.1,180,Ambient,12,False,Available,4.4,Regular
P002146,FAR-ONI-PRE-20-1,Farm Fresh Onion Red Premium Grade 2.0 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Premium Grade,Not Applicable,kg,2.0,69,60.76,45.69,11.9,4,Ambient,0,True,Available,4.5,Regular
P002147,NIV-FAC-HYD-300-7,Nivea Face Serum Liquid Serum Hydrating Vitamin C 30.0 ml,Nivea,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Hydrating,Vitamin C,ml,30.0,795,761.78,528.75,4.2,730,Ambient,18,False,Available,4.6,Regular
P002148,ENG-BRE-GAR-4000,English Oven Bread Loaf Brown Garlic 400.0 g,English Oven,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Brown,Garlic,Not Applicable,g,400.0,55,54.09,42.51,1.7,5,Ambient,0,False,Available,4.4,Regular
P002149,COU-MIL-LAC-5000-1,Country Delight Cow Milk Lactose Free Plain 500.0 ml,Country Delight,Premium,"Dairy, Bread & Eggs",Milk,Milk,Cow Milk,Lactose Free,Plain,ml,500.0,39,32.43,22.03,16.9,2,Refrigerated,0,True,Available,4.7,Seasonal
P002150,LIZ-DET-FRO-10-6,Lizol Detergent Liquid Front Load Lemon 1.0 kg,Lizol,Popular,Household Essentials,Cleaning Essentials,Detergent,Liquid,Front Load,Lemon,kg,1.0,175,158.84,122.71,9.2,730,Ambient,18,False,Available,4.3,Regular
P002151,EGG-EGG-FRE-60-1,Eggoz Table Eggs Free Range 6.0 pc,Eggoz,Popular,"Dairy, Bread & Eggs",Eggs,Eggs,Table Eggs,Free Range,Not Applicable,pc,6.0,49,41.99,32.0,14.3,21,Refrigerated,0,True,Discontinued,4.2,Regular
P002152,NES-COF-GOL-1000-10,Nescafé Coffee Powder Roast & Ground Gold Vanilla 100.0 g,Nescafé,Popular,Beverages,Coffee,Coffee Powder,Roast & Ground,Gold,Vanilla,g,100.0,199,187.05,139.79,6.0,365,Ambient,18,False,Available,4.5,Regular
P002153,MIN-FAC-ANT-300-7,Minimalist Face Serum Liquid Serum Anti-Acne Niacinamide 30.0 ml,Minimalist,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Anti-Acne,Niacinamide,ml,30.0,429,366.72,249.81,14.5,730,Ambient,18,False,Available,4.6,Regular
P002154,FAR-TOM-ORG-15-1,Farm Fresh Tomato Hybrid Organic 1.5 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Tomato,Hybrid,Organic,Not Applicable,kg,1.5,99,93.75,74.46,5.3,4,Ambient,0,True,Available,4.5,Regular
P002155,AKS-MIL-SKI-10-1,Akshayakalpa Buffalo Milk Skimmed Plain 1.0 L,Akshayakalpa,Premium,"Dairy, Bread & Eggs",Milk,Milk,Buffalo Milk,Skimmed,Plain,L,1.0,49,39.19,25.56,20.0,2,Refrigerated,0,True,Available,4.5,Regular
P002156,FAR-ONI-REG-10-2,Farm Fresh Onion Red Regular 1.0 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Regular,Not Applicable,kg,1.0,39,38.4,29.57,1.5,4,Ambient,0,True,Available,4.4,Regular
P002157,LAY-CHI-FRI-1500-11,Lay's Chips Nachos Fried Tomato 150.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Fried,Tomato,g,150.0,75,59.22,45.84,21.0,180,Ambient,12,False,Available,4.5,Regular
P002158,AMU-FRI-VEG-4000-8,Amul Fries & Bites Cheese Balls Veg Masala 400.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Cheese Balls,Veg,Masala,g,400.0,169,143.05,93.5,15.4,180,Frozen,18,True,Available,4.2,Seasonal
P002159,FAR-ONI-REG-20,Farm Fresh Onion Red Regular 2.0 kg,Farm Fresh,Popular,Fruits & Vegetables,Fresh Vegetables,Onion,Red,Regular,Not Applicable,kg,2.0,99,87.57,71.16,11.5,4,Ambient,0,True,Low Stock,4.3,Regular
P002160,LAY-CHI-BAK-1500-10,Lay's Chips Nachos Baked Cream & Onion 150.0 g,Lay's,Popular,Snacks,Munchies,Chips,Nachos,Baked,Cream & Onion,g,150.0,79,75.66,51.77,4.2,180,Ambient,12,False,Available,4.4,Regular
P002161,MAM-FAC-BRI-300-6,Mamaearth Face Serum Gel Brightening Vitamin C 30.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Gel,Brightening,Vitamin C,ml,30.0,725,620.23,356.99,14.5,730,Ambient,18,False,Available,4.6,Regular
P002162,MAM-DIA-STA-720-1,MamyPoko Diapers Pant Style Standard 72.0 pack,MamyPoko,Popular,Baby Care,Baby Diapers & Wipes,Diapers,Pant Style,Standard,Not Applicable,pack,72.0,1149,1103.4,862.81,4.0,1095,Ambient,12,False,Available,4.6,Regular
P002163,AKS-EGG-BRO-300,Akshayakalpa Table Eggs Brown 30.0 pc,Akshayakalpa,Premium,"Dairy, Bread & Eggs",Eggs,Eggs,Table Eggs,Brown,Not Applicable,pc,30.0,339,265.72,185.35,21.6,21,Refrigerated,0,True,Available,4.7,Regular
P002164,HUG-DIA-ALO-300-1,Huggies Diapers Taped Aloe Vera Enriched 30.0 pack,Huggies,Popular,Baby Care,Baby Diapers & Wipes,Diapers,Taped,Aloe Vera Enriched,Not Applicable,pack,30.0,379,337.32,260.08,11.0,1095,Ambient,12,False,Available,4.3,Regular
P002165,MAM-FAC-BRI-300-7,Mamaearth Face Serum Liquid Serum Brightening Niacinamide 30.0 ml,Mamaearth,Popular,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Niacinamide,ml,30.0,645,601.87,366.58,6.7,730,Ambient,18,False,Available,4.5,Seasonal
P002166,AMU-FRI-CHI-4000-11,Amul Fries & Bites Cheese Balls Chicken Masala 400.0 g,Amul,Popular,Frozen Foods,Frozen Snacks,Fries & Bites,Cheese Balls,Chicken,Masala,g,400.0,199,191.2,125.89,3.9,180,Frozen,18,True,Available,4.5,Regular
P002167,LIZ-DET-FRO-10-7,Lizol Detergent Pods Front Load Lemon 1.0 kg,Lizol,Popular,Household Essentials,Cleaning Essentials,Detergent,Pods,Front Load,Lemon,kg,1.0,119,111.58,86.9,6.2,730,Ambient,18,False,Available,4.6,Regular
P002168,AAS-CHA-GLU-10-2,Aashirvaad Chakki Atta Multigrain Gluten Free 1.0 kg,Aashirvaad,Premium,Staples & Grocery,Atta,Chakki Atta,Multigrain,Gluten Free,Not Applicable,kg,1.0,59,56.66,44.97,4.0,90,Ambient,0,False,Available,4.5,Regular
P002169,DOT-FAC-ANT-300-6,Dot & Key Face Serum Gel Anti-Acne Salicylic Acid 30.0 ml,Dot & Key,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Anti-Acne,Salicylic Acid,ml,30.0,789,770.05,409.11,2.4,730,Ambient,18,False,Available,4.8,Regular
P002170,AMU-MIL-DOU-5000,Amul Cow Milk Double Toned Plain 500.0 ml,Amul,Popular,"Dairy, Bread & Eggs",Milk,Milk,Cow Milk,Double Toned,Plain,ml,500.0,39,27.74,18.66,28.9,2,Refrigerated,0,True,Available,4.2,Regular
P002171,DOT-FAC-BRI-500-7,Dot & Key Face Serum Liquid Serum Brightening Niacinamide 50.0 ml,Dot & Key,Premium,Beauty & Personal Care,Skin Care,Face Serum,Liquid Serum,Brightening,Niacinamide,ml,50.0,859,819.84,481.57,4.6,730,Ambient,18,False,Available,4.8,Regular
P002172,SYS-BAT-AAA-40-2,Syska Batteries Rechargeable AAA 4.0 pack,Syska,Popular,Household Essentials,Electronics,Batteries,Rechargeable,AAA,Not Applicable,pack,4.0,119,98.09,69.01,17.6,3650,Ambient,18,False,Available,4.3,Regular
P002173,ENG-BRE-FRU-2000-2,English Oven Bread Loaf Brown Fruit 200.0 g,English Oven,Popular,"Dairy, Bread & Eggs",Bread,Bread Loaf,Brown,Fruit,Not Applicable,g,200.0,22,18.12,13.7,17.6,5,Ambient,0,False,Available,4.5,Seasonal
P002174,GAR-FAC-ANT-500-7,Garnier Face Serum Gel Anti-Acne Salicylic Acid 50.0 ml,Garnier,Budget,Beauty & Personal Care,Skin Care,Face Serum,Gel,Anti-Acne,Salicylic Acid,ml,50.0,759,744.69,448.23,1.9,730,Ambient,18,False,Available,4.0,Regular
P002175,UNB-CHI-WIT-2500-1,Unbranded Chicken Mince With Skin 250.0 g,Unbranded,Budget,Meat & Fish,Chicken,Chicken,Mince,With Skin,Not Applicable,g,250.0,99,84.31,62.53,14.8,3,Refrigerated,5,True,Available,4.0,Regular
P002176,THE-FAC-ANT-300-6,The Derma Co Face Serum Gel Anti-Acne Salicylic Acid 30.0 ml,The Derma Co,Premium,Beauty & Personal Care,Skin Care,Face Serum,Gel,Anti-Acne,Salicylic Acid,ml,30.0,715,541.2,304.8,24.3,730,Ambient,18,False,Available,4.5,Regular
P002177,DUR-BAT-BUT-20-1,Duracell Batteries Alkaline Button Cell 2.0 pack,Duracell,Premium,Household Essentials,Electronics,Batteries,Alkaline,Button Cell,Not Applicable,pack,2.0,79,74.31,58.45,5.9,3650,Ambient,18,False,Available,4.9,Regular
P002178,UNB-BAS-LEA-30-2,Unbranded Basic Wear T-Shirts Leather 3.0 pack,Unbranded,Budget,Fashion & Lifestyle,Apparel & Accessories,Basic Wear,T-Shirts,Leather,Not Applicable,pack,3.0,599,427.87,331.17,28.6,3650,Ambient,12,False,Low Stock,4.0,Regular
P002179,PAT-CHA-GLU-50-3,Patanjali Chakki Atta Multigrain Gluten Free 5.0 kg,Patanjali,Budget,Staples & Grocery,Atta,Chakki Atta,Multigrain,Gluten Free,Not Applicable,kg,5.0,219,218.69,143.24,0.1,90,Ambient,0,False,Available,4.0,Regular
