Order_Detail_ID,Order_ID,Product_ID,Quantity,Selling_Price,Item_Discount,Final_Item_Price
OD00008936,ORD0003085,P001530,3,11.59,10.38,24.389999999999997
OD00008937,ORD0003085,P001783,1,267.95,80.0,187.95
OD00008938,ORD0003086,P001902,2,107.96,72.41,143.51
OD00008939,ORD0003086,P002281,1,130.31,43.69,86.62
OD00008940,ORD0003086,P000440,1,119.69,40.13,79.56
OD00008941,ORD0003087,P000502,2,169.35,70.42,268.28
OD00008942,ORD0003088,P001931,3,26.27,22.51,56.3
OD00008943,ORD0003088,P001380,1,49.79,14.22,35.57
OD00008944,ORD0003088,P001528,2,121.63,69.47,173.79
OD00008945,ORD0003089,P000329,1,190.35,64.8,125.55
OD00008946,ORD0003089,P002313,2,64.37,43.82,84.92000000000002
OD00008947,ORD0003090,P000503,1,25.84,10.04,15.8
OD00008948,ORD0003090,P000688,1,40.73,15.83,24.9
OD00008949,ORD0003090,P000179,1,20.62,8.01,12.61
OD00008950,ORD0003090,P000269,1,27.27,10.6,16.67
OD00008951,ORD0003090,P000892,2,140.5,109.19,171.81
OD00008952,ORD0003090,P001154,1,275.09,106.89,168.2
OD00008953,ORD0003091,P000405,1,258.82,74.94,183.88
OD00008954,ORD0003091,P001374,1,656.19,190.01,466.18000000000006
OD00008955,ORD0003092,P000799,2,27.42,21.47,33.370000000000005
OD00008956,ORD0003092,P001188,2,29.64,23.21,36.07
OD00008957,ORD0003092,P001730,1,279.71,109.5,170.20999999999998
OD00008958,ORD0003093,P001267,1,440.4,79.45,360.95
OD00008959,ORD0003094,P001335,1,53.15,1.08,52.07
OD00008960,ORD0003094,P001240,3,165.0,10.1,484.9
OD00008961,ORD0003094,P000020,1,71.84,1.47,70.37
OD00008962,ORD0003094,P000752,1,34.14,0.7,33.44
OD00008963,ORD0003094,P000269,1,27.27,0.56,26.71
OD00008964,ORD0003095,P001416,3,135.23,159.42,246.26999999999995
OD00008965,ORD0003096,P001951,3,95.32,100.39,185.57
OD00008966,ORD0003096,P000769,1,240.99,84.61,156.38
OD00008967,ORD0003096,P000942,1,32.92,11.56,21.36
OD00008968,ORD0003097,P001814,2,42.24,25.43,59.05
OD00008969,ORD0003097,P000044,3,27.32,24.67,57.290000000000006
OD00008970,ORD0003097,P000020,1,71.84,21.62,50.22
OD00008971,ORD0003098,P000169,1,325.61,74.01,251.6
OD00008972,ORD0003099,P000745,2,91.93,72.94,110.92000000000002
OD00008973,ORD0003099,P001071,2,73.4,58.24,88.56
OD00008974,ORD0003100,P001103,1,149.37,41.31,108.06
OD00008975,ORD0003100,P002056,1,328.3,90.8,237.5
OD00008976,ORD0003101,P002163,1,265.72,82.25,183.47
OD00008977,ORD0003101,P000335,2,67.02,41.48,92.56
OD00008978,ORD0003101,P001869,1,133.82,41.42,92.4
OD00008979,ORD0003101,P000937,5,24.1,37.29,83.21000000000001
OD00008980,ORD0003101,P001852,2,32.47,20.1,44.84
OD00008981,ORD0003101,P000736,1,62.24,19.26,42.98
OD00008982,ORD0003101,P001552,1,59.4,18.38,41.02
OD00008983,ORD0003102,P001996,5,16.16,28.45,52.35
OD00008984,ORD0003102,P001094,1,115.86,40.8,75.06
OD00008985,ORD0003103,P001653,1,250.7,18.68,232.02
OD00008986,ORD0003104,P000965,1,154.18,34.0,120.18
OD00008987,ORD0003105,P001962,1,21.74,2.4,19.34
OD00008988,ORD0003105,P001937,1,58.81,6.5,52.31
OD00008989,ORD0003105,P001291,4,10.03,4.44,35.68
OD00008990,ORD0003105,P001045,1,40.61,4.49,36.12
OD00008991,ORD0003105,P000820,1,20.24,2.24,18.0
OD00008992,ORD0003106,P000232,1,131.72,43.78,87.94
OD00008993,ORD0003106,P002255,1,95.08,31.61,63.47
OD00008994,ORD0003106,P001252,1,19.01,6.32,12.69
OD00008995,ORD0003107,P001338,1,326.84,71.84,255.0
OD00008996,ORD0003107,P002245,4,59.05,51.91,184.29
OD00008997,ORD0003107,P001445,2,53.4,23.47,83.33
OD00008998,ORD0003107,P001155,2,25.94,11.4,40.48
OD00008999,ORD0003108,P000032,1,23.28,2.85,20.43
OD00009000,ORD0003108,P000190,1,181.94,22.28,159.66
OD00009001,ORD0003109,P000637,1,214.88,82.95,131.93
OD00009002,ORD0003110,P000612,1,32.42,2.53,29.89
OD00009003,ORD0003110,P001986,1,124.07,9.68,114.39
OD00009004,ORD0003111,P001987,1,112.95,39.15,73.80000000000001
OD00009005,ORD0003111,P001056,1,26.12,9.05,17.07
OD00009006,ORD0003111,P001753,1,242.0,83.87,158.13
OD00009007,ORD0003112,P000794,1,231.59,11.04,220.55
OD00009008,ORD0003112,P000830,1,60.53,2.89,57.64
OD00009009,ORD0003113,P000270,1,701.02,232.28,468.74
OD00009010,ORD0003114,P000491,1,91.39,6.4,84.99
OD00009011,ORD0003114,P001241,2,41.38,5.79,76.97
OD00009012,ORD0003114,P001682,1,32.8,2.29,30.51
OD00009013,ORD0003115,P001092,1,192.6,6.87,185.73
OD00009014,ORD0003115,P001636,5,16.77,3.0,80.85
OD00009015,ORD0003115,P000856,1,63.98,2.29,61.69
OD00009016,ORD0003116,P000126,1,273.19,88.56,184.63
OD00009017,ORD0003116,P001249,1,261.22,84.67,176.55
OD00009018,ORD0003116,P000736,1,62.24,20.17,42.07
OD00009019,ORD0003117,P000902,1,128.97,47.2,81.77
OD00009020,ORD0003117,P001476,1,278.9,102.08,176.82
OD00009021,ORD0003117,P000070,3,95.5,104.86,181.64
OD00009022,ORD0003118,P001642,1,488.45,121.03,367.42
OD00009023,ORD0003118,P001876,1,197.25,48.88,148.37
OD00009024,ORD0003119,P001049,5,55.53,74.91,202.74
OD00009025,ORD0003119,P000861,1,211.72,57.13,154.59
OD00009026,ORD0003120,P001813,1,40.8,2.28,38.52
OD00009027,ORD0003120,P002137,2,113.15,12.62,213.68
OD00009028,ORD0003121,P001546,1,599.68,123.88,475.8
OD00009029,ORD0003122,P000184,1,358.81,79.35,279.46
OD00009030,ORD0003122,P000717,1,204.46,45.21,159.25
OD00009031,ORD0003122,P001996,1,16.16,3.57,12.59
OD00009032,ORD0003123,P000091,1,106.61,29.77,76.84
OD00009033,ORD0003123,P000855,2,103.72,57.92,149.51999999999998
OD00009034,ORD0003124,P000394,1,26.03,2.18,23.85
OD00009035,ORD0003124,P002108,1,469.76,39.34,430.42
OD00009036,ORD0003125,P000036,2,151.09,102.61,199.57
OD00009037,ORD0003125,P001597,3,40.7,41.46,80.64000000000001
OD00009038,ORD0003125,P000040,1,228.93,77.74,151.19
OD00009039,ORD0003126,P002140,1,161.06,22.23,138.83
OD00009040,ORD0003126,P000918,4,16.64,9.19,57.370000000000005
OD00009041,ORD0003127,P000665,1,57.5,3.23,54.27
OD00009042,ORD0003127,P001295,3,9.47,1.6,26.81
OD00009043,ORD0003127,P000366,1,29.87,1.68,28.19
OD00009044,ORD0003127,P001197,1,105.77,5.94,99.83
OD00009045,ORD0003128,P000869,5,68.69,111.73,231.72
OD00009046,ORD0003129,P001840,1,72.79,2.34,70.45
OD00009047,ORD0003129,P001936,1,48.11,1.55,46.56
OD00009048,ORD0003130,P001684,2,101.8,48.02,155.57999999999998
OD00009049,ORD0003130,P001886,1,307.74,72.59,235.15
OD00009050,ORD0003131,P000859,3,410.36,381.78,849.3
OD00009051,ORD0003132,P000742,3,134.0,140.15,261.85
OD00009052,ORD0003133,P000520,3,82.69,4.37,243.7
OD00009053,ORD0003133,P001969,2,16.72,0.59,32.849999999999994
OD00009054,ORD0003133,P001316,1,33.64,0.59,33.05
OD00009055,ORD0003133,P001268,2,23.96,0.85,47.07
OD00009056,ORD0003133,P000282,2,37.05,1.31,72.78999999999999
OD00009057,ORD0003133,P001009,1,161.64,2.85,158.79
OD00009058,ORD0003134,P000596,1,463.49,168.51,294.98
OD00009059,ORD0003135,P000030,2,58.55,45.37,71.72999999999999
OD00009060,ORD0003135,P001280,3,18.76,21.8,34.480000000000004
OD00009061,ORD0003135,P001884,1,112.93,43.75,69.18
OD00009062,ORD0003135,P001509,1,396.35,153.55,242.8
OD00009063,ORD0003136,P001426,1,273.67,68.88,204.79
OD00009064,ORD0003136,P001889,2,49.96,25.15,74.77000000000001
OD00009065,ORD0003137,P000437,1,137.05,30.75,106.3
OD00009066,ORD0003137,P000782,2,232.59,104.39,360.79
OD00009067,ORD0003138,P000824,3,272.56,25.39,792.2900000000001
OD00009068,ORD0003138,P001868,1,46.28,1.44,44.84
OD00009069,ORD0003139,P002048,4,180.1,269.95,450.45
OD00009070,ORD0003140,P001279,3,35.91,10.21,97.51999999999998
OD00009071,ORD0003140,P000305,3,14.68,4.18,39.86
OD00009072,ORD0003140,P001357,1,80.51,7.63,72.88000000000001
OD00009073,ORD0003140,P000489,1,26.4,2.5,23.9
OD00009074,ORD0003140,P002185,1,36.45,3.46,32.99
OD00009075,ORD0003141,P001154,1,275.09,35.46,239.63
OD00009076,ORD0003142,P000450,5,191.98,381.8,578.0999999999999
OD00009077,ORD0003143,P001474,1,685.31,176.67,508.64
OD00009078,ORD0003144,P001998,2,55.22,19.73,90.71
OD00009079,ORD0003144,P001541,1,177.11,31.64,145.47000000000003
OD00009080,ORD0003145,P001407,1,240.06,1.28,238.78
OD00009081,ORD0003145,P001090,2,37.11,0.4,73.82
OD00009082,ORD0003145,P001084,1,267.79,1.43,266.36
OD00009083,ORD0003145,P000514,1,11.33,0.06,11.27
OD00009084,ORD0003146,P001758,2,85.06,27.11,143.01
OD00009085,ORD0003146,P001381,2,78.93,25.15,132.71
OD00009086,ORD0003147,P001601,1,625.53,204.61,420.92
OD00009087,ORD0003148,P002152,1,187.05,39.16,147.89
OD00009088,ORD0003148,P001190,1,146.81,30.73,116.08
OD00009089,ORD0003148,P001880,1,44.35,9.28,35.07
OD00009090,ORD0003148,P000930,1,38.86,8.13,30.73
OD00009091,ORD0003148,P001652,1,30.01,6.28,23.73
OD00009092,ORD0003149,P002302,1,14.66,0.11,14.55
OD00009093,ORD0003149,P002096,1,8.98,0.07,8.91
OD00009094,ORD0003149,P001405,1,113.4,0.84,112.56
OD00009095,ORD0003150,P000356,1,1155.77,291.82,863.95
OD00009096,ORD0003151,P001323,1,63.15,19.42,43.73
OD00009097,ORD0003151,P001348,2,13.6,8.36,18.84
OD00009098,ORD0003151,P000565,2,74.47,45.8,103.14
OD00009099,ORD0003152,P001090,1,37.11,14.42,22.69
OD00009100,ORD0003152,P000681,2,10.09,7.84,12.34
OD00009101,ORD0003152,P000905,2,99.1,77.01,121.18999999999998
OD00009102,ORD0003152,P001734,3,86.98,101.38,159.56
OD00009103,ORD0003153,P001658,2,74.82,53.71,95.92999999999998
OD00009104,ORD0003153,P001212,1,310.45,111.43,199.02
OD00009105,ORD0003154,P001701,1,27.44,8.86,18.58
OD00009106,ORD0003154,P000105,4,198.95,257.01,538.79
OD00009107,ORD0003155,P001564,1,721.51,200.78,520.73
OD00009108,ORD0003156,P001173,4,191.51,211.13,554.91
OD00009109,ORD0003156,P002163,1,265.72,73.24,192.48
OD00009110,ORD0003156,P000489,1,26.4,7.28,19.12
OD00009111,ORD0003157,P000272,1,62.05,6.28,55.77
OD00009112,ORD0003157,P001504,1,63.19,6.4,56.79
OD00009113,ORD0003158,P002170,1,27.74,5.12,22.62
OD00009114,ORD0003158,P000371,1,81.48,15.03,66.45
OD00009115,ORD0003158,P000147,1,168.64,31.1,137.54
OD00009116,ORD0003159,P002010,2,58.56,8.38,108.74
OD00009117,ORD0003159,P001736,1,44.44,3.18,41.26
OD00009118,ORD0003159,P000216,3,71.05,15.25,197.9
OD00009119,ORD0003159,P000406,2,192.12,27.49,356.75
OD00009120,ORD0003159,P001471,2,43.22,6.18,80.25999999999999
OD00009121,ORD0003159,P001085,1,167.59,11.99,155.6
OD00009122,ORD0003159,P000773,3,35.94,7.71,100.11
OD00009123,ORD0003160,P000706,3,81.55,9.56,235.09
OD00009124,ORD0003160,P000119,1,56.16,2.19,53.97
OD00009125,ORD0003161,P000927,2,26.92,12.4,41.440000000000005
OD00009126,ORD0003161,P002269,1,46.24,10.65,35.59
OD00009127,ORD0003161,P000108,2,34.08,15.7,52.46
OD00009128,ORD0003161,P000455,3,62.06,42.89,143.29000000000002
OD00009129,ORD0003162,P002197,1,317.57,46.57,271.0
OD00009130,ORD0003163,P001514,1,28.7,2.75,25.95
OD00009131,ORD0003163,P000884,1,217.27,20.79,196.48
OD00009132,ORD0003164,P002076,1,202.45,20.53,181.92
OD00009133,ORD0003164,P001662,2,15.11,3.06,27.16
OD00009134,ORD0003164,P001497,1,101.53,10.3,91.23
OD00009135,ORD0003164,P000467,1,81.3,8.25,73.05
OD00009136,ORD0003165,P000956,1,184.95,19.62,165.32999999999998
OD00009137,ORD0003165,P000804,1,185.47,19.68,165.79
OD00009138,ORD0003166,P001743,2,82.14,6.89,157.39
OD00009139,ORD0003167,P001083,2,96.04,24.1,167.98000000000002
OD00009140,ORD0003167,P001333,1,17.79,2.23,15.56
OD00009141,ORD0003167,P000604,1,17.63,2.21,15.419999999999998
OD00009142,ORD0003167,P001697,1,212.08,26.61,185.47000000000003
OD00009143,ORD0003167,P001145,2,28.65,7.19,50.11
OD00009144,ORD0003167,P000162,1,94.17,11.81,82.36
OD00009145,ORD0003168,P000603,1,332.11,51.08,281.03000000000003
OD00009146,ORD0003168,P001710,1,228.94,35.21,193.73
OD00009147,ORD0003168,P001083,3,96.04,44.31,243.81
OD00009148,ORD0003168,P002250,1,57.7,8.87,48.830000000000005
OD00009149,ORD0003168,P000506,1,360.44,55.44,305.0
OD00009150,ORD0003169,P001617,1,210.59,44.58,166.01
OD00009151,ORD0003169,P000676,1,347.96,73.66,274.29999999999995
OD00009152,ORD0003170,P000210,1,88.36,24.73,63.63
OD00009153,ORD0003170,P000957,2,284.87,159.49,410.25
OD00009154,ORD0003171,P001693,1,88.15,12.4,75.75
OD00009155,ORD0003171,P001954,4,49.22,27.7,169.18
OD00009156,ORD0003171,P002092,1,191.1,26.88,164.22
OD00009157,ORD0003172,P001722,1,73.37,14.53,58.84
OD00009158,ORD0003172,P000885,1,22.42,4.44,17.98
OD00009159,ORD0003172,P000214,1,27.03,5.35,21.68
OD00009160,ORD0003172,P001060,1,25.83,5.12,20.71
OD00009161,ORD0003172,P001020,1,115.03,22.78,92.25
OD00009162,ORD0003172,P001629,1,320.73,63.52,257.21000000000004
OD00009163,ORD0003172,P000942,1,32.92,6.52,26.4
OD00009164,ORD0003172,P001945,1,335.96,66.53,269.42999999999995
OD00009165,ORD0003173,P000159,1,485.98,51.78,434.2000000000001
OD00009166,ORD0003173,P001139,2,97.73,20.82,174.64
OD00009167,ORD0003174,P000469,1,70.95,5.46,65.49000000000001
OD00009168,ORD0003174,P000315,1,29.62,2.28,27.34
OD00009169,ORD0003174,P000137,2,26.82,4.12,49.52
OD00009170,ORD0003174,P002064,1,305.93,23.52,282.41
OD00009171,ORD0003175,P000225,1,315.97,15.08,300.89000000000004
OD00009172,ORD0003175,P000129,5,12.66,3.02,60.28
OD00009173,ORD0003176,P001317,1,205.22,10.12,195.1
OD00009174,ORD0003176,P001585,1,43.17,2.13,41.04
OD00009175,ORD0003176,P001940,2,220.56,21.76,419.36
OD00009176,ORD0003177,P001626,1,376.47,89.71,286.76000000000005
OD00009177,ORD0003178,P000561,5,45.24,15.8,210.4
OD00009178,ORD0003178,P001819,1,96.77,6.76,90.00999999999999
OD00009179,ORD0003179,P002240,2,279.09,136.1,422.0799999999999
OD00009180,ORD0003180,P000615,4,72.44,106.36,183.4
OD00009181,ORD0003180,P001312,1,106.48,39.08,67.4
OD00009182,ORD0003180,P001552,1,59.4,21.8,37.6
OD00009183,ORD0003180,P002186,1,274.4,100.72,173.67999999999998
OD00009184,ORD0003181,P002182,1,71.08,25.39,45.69
OD00009185,ORD0003181,P002032,2,65.82,47.02,84.61999999999998
OD00009186,ORD0003181,P002290,1,27.67,9.88,17.79
OD00009187,ORD0003181,P000701,1,33.4,11.93,21.47
OD00009188,ORD0003181,P001021,1,212.57,75.92,136.64999999999998
OD00009189,ORD0003181,P000156,1,31.75,11.34,20.41
OD00009190,ORD0003181,P002293,1,481.49,171.97,309.52
OD00009191,ORD0003182,P002198,3,210.81,184.56,447.87000000000006
OD00009192,ORD0003183,P000462,1,290.77,107.23,183.54
OD00009193,ORD0003183,P001981,2,90.47,66.72,114.22
OD00009194,ORD0003184,P002128,1,95.54,24.44,71.10000000000001
OD00009195,ORD0003184,P000578,2,81.72,41.8,121.64
OD00009196,ORD0003185,P002244,2,579.03,462.55,695.51
OD00009197,ORD0003186,P000789,1,353.08,111.14,241.94
OD00009198,ORD0003187,P001458,2,61.68,21.51,101.85
OD00009199,ORD0003187,P002314,2,17.13,5.97,28.29
OD00009200,ORD0003187,P002242,4,26.65,18.59,88.00999999999999
OD00009201,ORD0003187,P002288,3,72.81,38.09,180.34
OD00009202,ORD0003188,P001133,1,112.09,12.17,99.92
OD00009203,ORD0003188,P002192,1,107.1,11.63,95.47
OD00009204,ORD0003188,P001167,1,25.09,2.73,22.36
OD00009205,ORD0003188,P002268,1,17.18,1.87,15.31
OD00009206,ORD0003189,P001829,1,41.08,7.34,33.739999999999995
OD00009207,ORD0003189,P001693,1,88.15,15.75,72.4
OD00009208,ORD0003190,P000134,4,59.46,78.97,158.87
OD00009209,ORD0003190,P001698,3,16.22,16.16,32.5
OD00009210,ORD0003190,P002314,1,17.13,5.69,11.439999999999998
OD00009211,ORD0003190,P000364,1,11.04,3.67,7.369999999999999
OD00009212,ORD0003190,P000617,1,8.6,2.86,5.74
OD00009213,ORD0003191,P002245,2,59.05,27.91,90.19
OD00009214,ORD0003191,P000973,1,72.39,17.1,55.29
OD00009215,ORD0003191,P001685,1,66.33,15.67,50.66
OD00009216,ORD0003192,P002049,1,375.99,129.24,246.75
OD00009217,ORD0003193,P000841,4,11.89,14.42,33.14
OD00009218,ORD0003193,P001769,1,112.65,34.17,78.48
OD00009219,ORD0003194,P000203,1,108.8,8.34,100.46
OD00009220,ORD0003194,P001014,2,36.97,5.67,68.27
OD00009221,ORD0003194,P001719,3,37.8,8.69,104.71
OD00009222,ORD0003195,P001537,1,51.5,17.41,34.09
OD00009223,ORD0003195,P000040,1,228.93,77.38,151.55
OD00009224,ORD0003195,P001397,2,79.93,54.04,105.82000000000002
OD00009225,ORD0003196,P000884,2,217.27,124.22,310.32000000000005
OD00009226,ORD0003196,P001542,3,162.43,139.29,348.0
OD00009227,ORD0003197,P000824,2,272.56,27.43,517.69
OD00009228,ORD0003197,P000724,1,31.8,1.6,30.2
OD00009229,ORD0003198,P000163,1,328.1,96.69,231.41000000000005
OD00009230,ORD0003198,P001417,4,47.34,55.8,133.56
OD00009231,ORD0003198,P001717,1,578.34,170.44,407.9
OD00009232,ORD0003199,P000873,1,37.01,10.01,27.0
OD00009233,ORD0003199,P000775,1,814.62,220.37,594.25
OD00009234,ORD0003200,P000136,1,423.18,73.02,350.16
OD00009235,ORD0003201,P001457,3,126.08,16.81,361.43
OD00009236,ORD0003201,P000079,1,209.16,9.29,199.87
OD00009237,ORD0003202,P000923,1,54.48,12.78,41.7
OD00009238,ORD0003202,P001440,2,143.19,67.18,219.2
OD00009239,ORD0003203,P000980,1,22.11,4.21,17.9
OD00009240,ORD0003203,P002309,1,237.23,45.17,192.06
OD00009241,ORD0003203,P001521,1,80.03,15.24,64.79
OD00009242,ORD0003204,P002219,2,76.93,8.91,144.95
OD00009243,ORD0003204,P001875,1,62.72,3.64,59.08
OD00009244,ORD0003204,P001380,1,49.79,2.89,46.9
OD00009245,ORD0003205,P001465,3,118.28,1.5,353.34000000000003
OD00009246,ORD0003206,P001514,1,28.7,4.45,24.25
OD00009247,ORD0003206,P000293,2,102.03,31.61,172.45
OD00009248,ORD0003207,P000274,2,80.85,5.46,156.23999999999998
OD00009249,ORD0003207,P001640,1,54.74,1.85,52.89
OD00009250,ORD0003207,P001893,1,96.4,3.26,93.14
OD00009251,ORD0003207,P000858,1,36.48,1.23,35.25
OD00009252,ORD0003208,P001577,2,94.02,12.96,175.07999999999998
OD00009253,ORD0003208,P000521,1,55.59,3.83,51.760000000000005
OD00009254,ORD0003209,P000590,2,92.56,11.81,173.31
OD00009255,ORD0003209,P000335,1,67.02,4.27,62.75
OD00009256,ORD0003209,P000838,1,37.63,2.4,35.230000000000004
OD00009257,ORD0003210,P001593,1,105.63,1.63,104.0
OD00009258,ORD0003210,P001017,2,81.8,2.52,161.07999999999998
OD00009259,ORD0003210,P000618,1,54.14,0.83,53.31
OD00009260,ORD0003210,P000668,1,50.67,0.78,49.89
OD00009261,ORD0003210,P001220,1,17.2,0.26,16.939999999999998
OD00009262,ORD0003210,P001797,3,49.48,2.29,146.15
OD00009263,ORD0003211,P001841,3,13.16,8.73,30.750000000000004
OD00009264,ORD0003211,P000328,1,746.8,165.17,581.63
OD00009265,ORD0003212,P000990,2,275.76,66.61,484.91
OD00009266,ORD0003213,P002015,2,67.71,32.8,102.62
OD00009267,ORD0003213,P001726,1,168.36,40.78,127.58
OD00009268,ORD0003214,P001597,2,40.7,29.08,52.32000000000001
OD00009269,ORD0003214,P001423,1,77.52,27.69,49.83
OD00009270,ORD0003214,P002304,2,105.42,75.32,135.52
OD00009271,ORD0003215,P001852,3,32.47,36.92,60.49
OD00009272,ORD0003215,P001920,5,81.36,154.16,252.64
OD00009273,ORD0003216,P000749,2,143.15,91.59,194.71
OD00009274,ORD0003216,P002200,1,174.65,55.88,118.77
OD00009275,ORD0003216,P000101,1,100.07,32.02,68.04999999999998
OD00009276,ORD0003217,P000055,1,213.28,27.0,186.28
OD00009277,ORD0003218,P000729,1,426.6,132.07,294.53000000000003
OD00009278,ORD0003219,P000809,2,64.95,23.22,106.68
OD00009279,ORD0003219,P002155,1,39.19,7.0,32.19
OD00009280,ORD0003219,P001697,1,212.08,37.9,174.18
OD00009281,ORD0003219,P002245,4,59.05,42.22,193.98
OD00009282,ORD0003220,P001847,2,112.69,12.08,213.3
OD00009283,ORD0003220,P000584,2,76.93,8.24,145.62
OD00009284,ORD0003220,P001978,5,11.81,3.16,55.89
OD00009285,ORD0003220,P000047,1,14.43,0.77,13.66
OD00009286,ORD0003221,P001539,1,27.42,2.86,24.56
OD00009287,ORD0003221,P000643,1,501.6,52.24,449.36
OD00009288,ORD0003222,P000656,1,206.34,3.48,202.86
OD00009289,ORD0003222,P000233,2,31.95,1.08,62.82
OD00009290,ORD0003222,P001342,1,108.75,1.83,106.92
OD00009291,ORD0003222,P001590,3,17.74,0.9,52.32
OD00009292,ORD0003222,P001688,2,91.28,3.08,179.48
OD00009293,ORD0003223,P000272,3,62.05,42.32,143.82999999999998
OD00009294,ORD0003223,P000801,2,164.79,74.94,254.64
OD00009295,ORD0003224,P001999,1,48.77,17.11,31.660000000000004
OD00009296,ORD0003224,P000005,1,414.83,145.51,269.32
OD00009297,ORD0003225,P001935,1,353.0,61.01,291.99
OD00009298,ORD0003226,P000284,1,96.63,4.33,92.3
OD00009299,ORD0003226,P002148,1,54.09,2.42,51.67
OD00009300,ORD0003227,P000515,1,95.92,18.36,77.56
OD00009301,ORD0003227,P000688,1,40.73,7.79,32.94
OD00009302,ORD0003227,P000921,1,58.64,11.22,47.42
OD00009303,ORD0003227,P002230,1,60.22,11.53,48.69
OD00009304,ORD0003228,P000961,1,123.83,41.16,82.67
OD00009305,ORD0003228,P001722,1,73.37,24.39,48.98
OD00009306,ORD0003228,P001752,1,125.14,41.6,83.53999999999999
OD00009307,ORD0003229,P000721,2,118.15,85.94,150.36
OD00009308,ORD0003229,P000879,1,39.68,14.43,25.25
OD00009309,ORD0003229,P002056,1,328.3,119.4,208.9
OD00009310,ORD0003230,P002167,2,111.58,38.15,185.01
OD00009311,ORD0003231,P001663,1,638.36,197.02,441.34
OD00009312,ORD0003232,P001112,2,204.97,75.8,334.14
OD00009313,ORD0003233,P000685,1,133.13,37.08,96.05
OD00009314,ORD0003233,P000472,1,274.63,76.49,198.14
OD00009315,ORD0003234,P000562,3,169.19,194.57,313.0
OD00009316,ORD0003235,P000137,2,26.82,15.91,37.73
OD00009317,ORD0003235,P001415,1,38.69,11.48,27.21
OD00009318,ORD0003235,P002072,2,15.9,9.44,22.36
OD00009319,ORD0003235,P002242,1,26.65,7.91,18.74
OD00009320,ORD0003236,P001914,2,119.59,65.39,173.79
OD00009321,ORD0003236,P001852,3,32.47,26.64,70.77
OD00009322,ORD0003236,P001079,1,32.97,9.02,23.95
OD00009323,ORD0003236,P000336,1,18.17,4.97,13.200000000000005
OD00009324,ORD0003237,P000060,1,270.55,18.66,251.89
OD00009325,ORD0003237,P001138,3,127.17,26.31,355.2
OD00009326,ORD0003238,P000254,3,90.44,9.87,261.45
OD00009327,ORD0003238,P000623,2,384.53,27.98,741.0799999999999
OD00009328,ORD0003239,P000315,1,29.62,1.95,27.67
OD00009329,ORD0003239,P000536,1,41.56,2.74,38.82
OD00009330,ORD0003239,P001640,1,54.74,3.61,51.13
OD00009331,ORD0003239,P000029,1,181.85,11.99,169.86
OD00009332,ORD0003239,P002129,1,224.25,14.78,209.47
OD00009333,ORD0003239,P000407,2,94.83,12.5,177.16
OD00009334,ORD0003240,P001017,4,81.8,86.49,240.71
OD00009335,ORD0003240,P001284,3,38.1,30.21,84.09
OD00009336,ORD0003240,P000168,1,106.82,28.23,78.58999999999999
OD00009337,ORD0003240,P001385,1,78.63,20.78,57.85
OD00009338,ORD0003240,P000289,1,64.21,16.97,47.24
